Anio,NroMes,ubigeo,Departamento,Provincia,Distrito,Etapa,Metodo,Actividad,Insumo
2017,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,18 a - 29 a,YUZPE,1,1
2017,2,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,12 a - 17 a,PROGESTAGENO,1,1
2017,2,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,18 a - 29 a,YUZPE,2,4
2017,2,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,30 a - 59 a,YUZPE,1,1
2017,2,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,12 a - 17 a,PROGESTAGENO,1,1
2017,2,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,18 a - 29 a,YUZPE,2,2
2017,2,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,30 a - 59 a,YUZPE,2,2
2017,2,140205,LAMBAYEQUE,FERREÑAFE,PITIPO,30 a - 59 a,PROGESTAGENO,2,3
2017,2,150101,LIMA,LIMA,LIMA,18 a - 29 a,YUZPE,1,2
2017,2,150118,LIMA,LIMA,LURIGANCHO (CHOSICA),30 a - 59 a,YUZPE,4,4
2017,2,150119,LIMA,LIMA,LURIN,18 a - 29 a,YUZPE,1,8
2017,2,150119,LIMA,LIMA,LURIN,30 a - 59 a,YUZPE,2,16
2017,2,150123,LIMA,LIMA,PACHACAMAC,18 a - 29 a,YUZPE,2,3
2017,2,150126,LIMA,LIMA,PUNTA HERMOSA,18 a - 29 a,YUZPE,1,8
2017,2,150127,LIMA,LIMA,PUNTA NEGRA,30 a - 59 a,YUZPE,1,8
2017,2,150142,LIMA,LIMA,VILLA EL SALVADOR,18 a - 29 a,PROGESTAGENO,1,1
2017,2,150142,LIMA,LIMA,VILLA EL SALVADOR,30 a - 59 a,PROGESTAGENO,2,2
2017,2,150810,LIMA,HUAURA,SANTA MARIA,18 a - 29 a,PROGESTAGENO,2,3
2017,2,160108,LORETO,MAYNAS,PUNCHANA,12 a - 17 a,PROGESTAGENO,1,1
2017,2,170104,MADRE DE DIOS,TAMBOPATA,LABERINTO,18 a - 29 a,PROGESTAGENO,2,31
2017,2,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,18 a - 29 a,YUZPE,2,7
2017,2,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,30 a - 59 a,YUZPE,4,4
2017,2,180301,MOQUEGUA,ILO,ILO,18 a - 29 a,YUZPE,1,2
2017,2,180301,MOQUEGUA,ILO,ILO,30 a - 59 a,YUZPE,1,2
2017,2,200105,PIURA,PIURA,CATACAOS,18 a - 29 a,PROGESTAGENO,1,1
2017,2,200109,PIURA,PIURA,LA ARENA,12 a - 17 a,YUZPE,1,1
2017,2,200110,PIURA,PIURA,LA UNION,18 a - 29 a,YUZPE,6,6
2017,2,200110,PIURA,PIURA,LA UNION,30 a - 59 a,YUZPE,1,1
2017,2,200207,PIURA,AYABACA,PAIMAS,18 a - 29 a,YUZPE,1,1
2017,2,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,30 a - 59 a,YUZPE,2,4
2017,2,200507,PIURA,PAITA,VICHAYAL,18 a - 29 a,YUZPE,1,2
2017,2,220203,SAN MARTIN,BELLAVISTA,BAJO BIAVO,12 a - 17 a,YUZPE,1,2
2017,2,220504,SAN MARTIN,LAMAS,CAYNARACHI,18 a - 29 a,YUZPE,2,2
2017,2,220601,SAN MARTIN,MARISCAL CACERES,JUANJUI,12 a - 17 a,PROGESTAGENO,1,1
2017,2,220807,SAN MARTIN,RIOJA,SAN FERNANDO,30 a - 59 a,PROGESTAGENO,2,2
2017,2,230101,TACNA,TACNA,TACNA,30 a - 59 a,YUZPE,4,12
2017,2,230102,TACNA,TACNA,ALTO DE LA ALIANZA,18 a - 29 a,PROGESTAGENO,2,2
2017,2,230102,TACNA,TACNA,ALTO DE LA ALIANZA,30 a - 59 a,YUZPE,6,6
2017,2,230104,TACNA,TACNA,CIUDAD NUEVA,18 a - 29 a,PROGESTAGENO,2,3
2017,2,230104,TACNA,TACNA,CIUDAD NUEVA,30 a - 59 a,PROGESTAGENO,2,3
2017,2,230108,TACNA,TACNA,POCOLLAY,18 a - 29 a,YUZPE,1,1
2017,2,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,30 a - 59 a,YUZPE,2,3
2017,2,230201,TACNA,CANDARAVE,CANDARAVE,18 a - 29 a,PROGESTAGENO,1,1
2017,2,250103,UCAYALI,CORONEL PORTILLO,IPARIA,18 a - 29 a,YUZPE,1,8
2017,3,20505,ANCASH,BOLOGNESI,CAJACAY,18 a - 29 a,YUZPE,2,2
2017,3,20601,ANCASH,CARHUAZ,CARHUAZ,30 a - 59 a,PROGESTAGENO,1,1
2017,3,20611,ANCASH,CARHUAZ,YUNGAR,18 a - 29 a,YUZPE,1,2
2017,3,21102,ANCASH,HUARMEY,COCHAPETI,18 a - 29 a,YUZPE,1,2
2017,3,21205,ANCASH,HUAYLAS,MATO,30 a - 59 a,PROGESTAGENO,2,2
2017,3,21702,ANCASH,RECUAY,CATAC,30 a - 59 a,YUZPE,1,2
2017,3,21807,ANCASH,SANTA,SAMANCO,18 a - 29 a,YUZPE,1,1
2017,3,21809,ANCASH,SANTA,NUEVO CHIMBOTE,18 a - 29 a,PROGESTAGENO,2,3
2017,3,21809,ANCASH,SANTA,NUEVO CHIMBOTE,30 a - 59 a,PROGESTAGENO,4,6
2017,3,21809,ANCASH,SANTA,NUEVO CHIMBOTE,30 a - 59 a,YUZPE,2,2
2017,3,22003,ANCASH,YUNGAY,MANCOS,30 a - 59 a,YUZPE,1,2
2017,3,30101,APURIMAC,ABANCAY,ABANCAY,18 a - 29 a,PROGESTAGENO,2,2
2017,3,30101,APURIMAC,ABANCAY,ABANCAY,18 a - 29 a,YUZPE,1,2
2017,3,30101,APURIMAC,ABANCAY,ABANCAY,30 a - 59 a,YUZPE,1,1
2017,3,30105,APURIMAC,ABANCAY,HUANIPACA,12 a - 17 a,YUZPE,1,2
2017,3,30106,APURIMAC,ABANCAY,LAMBRAMA,30 a - 59 a,YUZPE,1,1
2017,3,30108,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,18 a - 29 a,YUZPE,1,2
2017,3,30201,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,18 a - 29 a,YUZPE,11,14
2017,3,30201,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,30 a - 59 a,YUZPE,8,12
2017,3,30203,APURIMAC,ANDAHUAYLAS,CHIARA,30 a - 59 a,YUZPE,2,3
2017,3,30204,APURIMAC,ANDAHUAYLAS,HUANCARAMA,30 a - 59 a,YUZPE,1,2
2017,3,30207,APURIMAC,ANDAHUAYLAS,KISHUARA,12 a - 17 a,YUZPE,1,2
2017,3,30207,APURIMAC,ANDAHUAYLAS,KISHUARA,18 a - 29 a,YUZPE,1,2
2017,3,30209,APURIMAC,ANDAHUAYLAS,PACUCHA,18 a - 29 a,PROGESTAGENO,1,1
2017,3,30209,APURIMAC,ANDAHUAYLAS,PACUCHA,18 a - 29 a,YUZPE,6,11
2017,3,30209,APURIMAC,ANDAHUAYLAS,PACUCHA,30 a - 59 a,PROGESTAGENO,2,2
2017,3,30209,APURIMAC,ANDAHUAYLAS,PACUCHA,30 a - 59 a,YUZPE,9,18
2017,3,30210,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,12 a - 17 a,YUZPE,1,1
2017,3,30210,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,30 a - 59 a,YUZPE,1,1
2017,3,30212,APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,18 a - 29 a,YUZPE,1,2
2017,3,30213,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,18 a - 29 a,YUZPE,4,4
2017,3,30219,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,18 a - 29 a,YUZPE,1,2
2017,3,30219,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,30 a - 59 a,YUZPE,4,8
2017,3,30303,APURIMAC,ANTABAMBA,HUAQUIRCA,18 a - 29 a,YUZPE,1,2
2017,3,30411,APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,12 a - 17 a,YUZPE,1,8
2017,3,30412,APURIMAC,AYMARAES,SAÑAYCA,18 a - 29 a,PROGESTAGENO,1,1
2017,3,30502,APURIMAC,COTABAMBAS,COTABAMBAS,12 a - 17 a,YUZPE,1,2
2017,3,30502,APURIMAC,COTABAMBAS,COTABAMBAS,18 a - 29 a,YUZPE,1,2
2017,3,30502,APURIMAC,COTABAMBAS,COTABAMBAS,30 a - 59 a,YUZPE,1,2
2017,3,30503,APURIMAC,COTABAMBAS,COYLLURQUI,12 a - 17 a,YUZPE,1,2
2017,3,30503,APURIMAC,COTABAMBAS,COYLLURQUI,18 a - 29 a,YUZPE,1,2
2017,3,30601,APURIMAC,CHINCHEROS,CHINCHEROS,30 a - 59 a,PROGESTAGENO,1,2
2017,3,30604,APURIMAC,CHINCHEROS,HUACCANA,30 a - 59 a,PROGESTAGENO,2,3
2017,3,30606,APURIMAC,CHINCHEROS,ONGOY,18 a - 29 a,YUZPE,1,8
2017,3,30703,APURIMAC,GRAU,GAMARRA,18 a - 29 a,YUZPE,2,3
2017,3,30704,APURIMAC,GRAU,HUAYLLATI,18 a - 29 a,PROGESTAGENO,1,1
2017,3,30708,APURIMAC,GRAU,PROGRESO,18 a - 29 a,PROGESTAGENO,1,1
2017,3,40105,AREQUIPA,AREQUIPA,CHARACATO,18 a - 29 a,PROGESTAGENO,1,1
2017,3,40109,AREQUIPA,AREQUIPA,MARIANO MELGAR,18 a - 29 a,PROGESTAGENO,2,2
2017,3,40109,AREQUIPA,AREQUIPA,MARIANO MELGAR,30 a - 59 a,PROGESTAGENO,2,2
2017,3,40520,AREQUIPA,CAYLLOMA,MAJES,18 a - 29 a,YUZPE,1,2
2017,3,40702,AREQUIPA,ISLAY,COCACHACRA,30 a - 59 a,PROGESTAGENO,1,1
2017,3,50101,AYACUCHO,HUAMANGA,AYACUCHO,18 a - 29 a,YUZPE,1,1
2017,3,50101,AYACUCHO,HUAMANGA,AYACUCHO,30 a - 59 a,PROGESTAGENO,1,1
2017,3,50107,AYACUCHO,HUAMANGA,PACAYCASA,30 a - 59 a,YUZPE,1,2
2017,3,50114,AYACUCHO,HUAMANGA,VINCHOS,30 a - 59 a,YUZPE,1,8
2017,3,50501,AYACUCHO,LA MAR,SAN MIGUEL,18 a - 29 a,YUZPE,2,2
2017,3,51009,AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,18 a - 29 a,PROGESTAGENO,1,1
2017,3,70101,CALLAO,CALLAO,CALLAO,12 a - 17 a,YUZPE,2,9
2017,3,70101,CALLAO,CALLAO,CALLAO,18 a - 29 a,YUZPE,7,13
2017,3,70101,CALLAO,CALLAO,CALLAO,30 a - 59 a,YUZPE,2,2
2017,3,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,18 a - 29 a,PROGESTAGENO,1,2
2017,3,81304,CUSCO,URUBAMBA,MACHUPICCHU,12 a - 17 a,YUZPE,2,3
2017,3,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,12 a - 17 a,YUZPE,4,4
2017,3,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,18 a - 29 a,PROGESTAGENO,10,15
2017,3,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,30 a - 59 a,YUZPE,4,4
2017,3,90103,HUANCAVELICA,HUANCAVELICA,ACORIA,30 a - 59 a,PROGESTAGENO,4,4
2017,3,90109,HUANCAVELICA,HUANCAVELICA,LARIA,18 a - 29 a,PROGESTAGENO,2,2
2017,3,90117,HUANCAVELICA,HUANCAVELICA,YAULI,18 a - 29 a,PROGESTAGENO,4,4
2017,3,90119,HUANCAVELICA,HUANCAVELICA,HUANDO,18 a - 29 a,PROGESTAGENO,4,6
2017,3,90201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,12 a - 17 a,PROGESTAGENO,2,2
2017,3,90201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,18 a - 29 a,PROGESTAGENO,2,2
2017,3,90205,HUANCAVELICA,ACOBAMBA,MARCAS,18 a - 29 a,PROGESTAGENO,2,3
2017,3,90206,HUANCAVELICA,ACOBAMBA,PAUCARA,18 a - 29 a,PROGESTAGENO,1,1
2017,3,90301,HUANCAVELICA,ANGARAES,LIRCAY,18 a - 29 a,PROGESTAGENO,2,2
2017,3,90306,HUANCAVELICA,ANGARAES,CONGALLA,18 a - 29 a,PROGESTAGENO,2,3
2017,3,90312,HUANCAVELICA,ANGARAES,SECCLLA,30 a - 59 a,PROGESTAGENO,2,3
2017,3,90410,HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,18 a - 29 a,YUZPE,1,2
2017,3,90413,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,30 a - 59 a,YUZPE,2,3
2017,3,90613,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,18 a - 29 a,YUZPE,2,3
2017,3,90701,HUANCAVELICA,TAYACAJA,PAMPAS,18 a - 29 a,PROGESTAGENO,2,2
2017,3,90701,HUANCAVELICA,TAYACAJA,PAMPAS,30 a - 59 a,PROGESTAGENO,2,2
2017,3,90704,HUANCAVELICA,TAYACAJA,AHUAYCHA,12 a - 17 a,PROGESTAGENO,2,2
2017,3,90705,HUANCAVELICA,TAYACAJA,COLCABAMBA,12 a - 17 a,PROGESTAGENO,8,8
2017,3,90705,HUANCAVELICA,TAYACAJA,COLCABAMBA,18 a - 29 a,PROGESTAGENO,2,2
2017,3,90706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,30 a - 59 a,PROGESTAGENO,2,2
2017,3,90713,HUANCAVELICA,TAYACAJA,QUISHUAR,18 a - 29 a,PROGESTAGENO,2,3
2017,3,90714,HUANCAVELICA,TAYACAJA,SALCABAMBA,12 a - 17 a,PROGESTAGENO,2,3
2017,3,90714,HUANCAVELICA,TAYACAJA,SALCABAMBA,18 a - 29 a,PROGESTAGENO,2,2
2017,3,90717,HUANCAVELICA,TAYACAJA,SURCUBAMBA,18 a - 29 a,PROGESTAGENO,6,6
2017,3,100104,HUANUCO,HUANUCO,CHURUBAMBA,18 a - 29 a,YUZPE,1,1
2017,3,100108,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,12 a - 17 a,YUZPE,1,1
2017,3,100301,HUANUCO,DOS DE MAYO,LA UNION,18 a - 29 a,YUZPE,1,1
2017,3,100301,HUANUCO,DOS DE MAYO,LA UNION,30 a - 59 a,YUZPE,1,1
2017,3,100316,HUANUCO,DOS DE MAYO,QUIVILLA,30 a - 59 a,YUZPE,1,8
2017,3,100404,HUANUCO,HUACAYBAMBA,PINRA,30 a - 59 a,PROGESTAGENO,1,1
2017,3,100504,HUANUCO,HUAMALIES,JACAS GRANDE,30 a - 59 a,YUZPE,1,8
2017,3,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,18 a - 29 a,YUZPE,1,8
2017,3,100603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,18 a - 29 a,YUZPE,1,1
2017,3,100605,HUANUCO,LEONCIO PRADO,LUYANDO,18 a - 29 a,YUZPE,1,8
2017,3,100605,HUANUCO,LEONCIO PRADO,LUYANDO,30 a - 59 a,YUZPE,1,8
2017,3,100606,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,30 a - 59 a,YUZPE,1,8
2017,3,100803,HUANUCO,PACHITEA,MOLINO,30 a - 59 a,PROGESTAGENO,1,1
2017,3,100903,HUANUCO,PUERTO INCA,HONORIA,18 a - 29 a,YUZPE,1,8
2017,3,100905,HUANUCO,PUERTO INCA,YUYAPICHIS,18 a - 29 a,YUZPE,1,8
2017,3,101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,30 a - 59 a,YUZPE,2,4
2017,3,101101,HUANUCO,YAROWILCA,CHAVINILLO,18 a - 29 a,YUZPE,4,4
2017,3,101102,HUANUCO,YAROWILCA,CAHUAC,18 a - 29 a,YUZPE,1,8
2017,3,110101,ICA,ICA,ICA,18 a - 29 a,PROGESTAGENO,3,3
2017,3,110101,ICA,ICA,ICA,30 a - 59 a,YUZPE,1,8
2017,3,110102,ICA,ICA,LA TINGUIÑA,18 a - 29 a,YUZPE,1,2
2017,3,110104,ICA,ICA,OCUCAJE,18 a - 29 a,PROGESTAGENO,2,3
2017,3,110301,ICA,NAZCA,NAZCA,30 a - 59 a,YUZPE,1,2
2017,3,110302,ICA,NAZCA,CHANGUILLO,18 a - 29 a,PROGESTAGENO,1,1
2017,3,110303,ICA,NAZCA,EL INGENIO,18 a - 29 a,PROGESTAGENO,2,2
2017,3,110303,ICA,NAZCA,EL INGENIO,30 a - 59 a,PROGESTAGENO,2,2
2017,3,110304,ICA,NAZCA,MARCONA,30 a - 59 a,YUZPE,2,2
2017,3,110402,ICA,PALPA,LLIPATA,30 a - 59 a,PROGESTAGENO,2,3
2017,3,110501,ICA,PISCO,PISCO,12 a - 17 a,PROGESTAGENO,1,1
2017,3,110501,ICA,PISCO,PISCO,12 a - 17 a,YUZPE,1,8
2017,3,110501,ICA,PISCO,PISCO,18 a - 29 a,PROGESTAGENO,1,1
2017,3,110501,ICA,PISCO,PISCO,18 a - 29 a,YUZPE,1,1
2017,3,110503,ICA,PISCO,HUMAY,18 a - 29 a,PROGESTAGENO,2,3
2017,3,110504,ICA,PISCO,INDEPENDENCIA,18 a - 29 a,PROGESTAGENO,1,1
2017,3,110506,ICA,PISCO,SAN ANDRES,30 a - 59 a,PROGESTAGENO,1,1
2017,3,110508,ICA,PISCO,TUPAC AMARU INCA,30 a - 59 a,PROGESTAGENO,2,2
2017,3,120101,JUNIN,HUANCAYO,HUANCAYO,18 a - 29 a,YUZPE,3,18
2017,3,120101,JUNIN,HUANCAYO,HUANCAYO,30 a - 59 a,YUZPE,2,16
2017,3,120107,JUNIN,HUANCAYO,CHILCA,18 a - 29 a,YUZPE,2,9
2017,3,120107,JUNIN,HUANCAYO,CHILCA,30 a - 59 a,PROGESTAGENO,1,2
2017,3,120107,JUNIN,HUANCAYO,CHILCA,30 a - 59 a,YUZPE,2,9
2017,3,120114,JUNIN,HUANCAYO,EL TAMBO,18 a - 29 a,YUZPE,2,4
2017,3,120114,JUNIN,HUANCAYO,EL TAMBO,30 a - 59 a,YUZPE,1,2
2017,3,120117,JUNIN,HUANCAYO,HUALHUAS,18 a - 29 a,YUZPE,1,2
2017,3,120119,JUNIN,HUANCAYO,HUANCAN,18 a - 29 a,PROGESTAGENO,1,2
2017,3,120122,JUNIN,HUANCAYO,INGENIO,18 a - 29 a,PROGESTAGENO,1,1
2017,3,120124,JUNIN,HUANCAYO,PARIAHUANCA,18 a - 29 a,YUZPE,1,2
2017,3,120124,JUNIN,HUANCAYO,PARIAHUANCA,30 a - 59 a,YUZPE,2,3
2017,3,120205,JUNIN,CONCEPCION,COCHAS,18 a - 29 a,PROGESTAGENO,1,1
2017,3,120213,JUNIN,CONCEPCION,ORCOTUNA,30 a - 59 a,PROGESTAGENO,1,1
2017,3,120215,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,30 a - 59 a,PROGESTAGENO,1,1
2017,3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,12 a - 17 a,PROGESTAGENO,1,1
2017,3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,18 a - 29 a,PROGESTAGENO,1,1
2017,3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,18 a - 29 a,YUZPE,1,2
2017,3,120302,JUNIN,CHANCHAMAYO,PERENE,18 a - 29 a,YUZPE,1,2
2017,3,120303,JUNIN,CHANCHAMAYO,PICHANAKI,18 a - 29 a,YUZPE,2,4
2017,3,120303,JUNIN,CHANCHAMAYO,PICHANAKI,30 a - 59 a,YUZPE,1,2
2017,3,120304,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,18 a - 29 a,YUZPE,1,1
2017,3,120305,JUNIN,CHANCHAMAYO,SAN RAMON,18 a - 29 a,YUZPE,1,2
2017,3,120401,JUNIN,JAUJA,JAUJA,18 a - 29 a,PROGESTAGENO,1,1
2017,3,120413,JUNIN,JAUJA,LEONOR ORDOÑEZ,30 a - 59 a,PROGESTAGENO,1,1
2017,3,120601,JUNIN,SATIPO,SATIPO,18 a - 29 a,YUZPE,4,6
2017,3,120605,JUNIN,SATIPO,PAMPA HERMOSA,30 a - 59 a,YUZPE,1,2
2017,3,120606,JUNIN,SATIPO,PANGOA,12 a - 17 a,YUZPE,2,4
2017,3,120606,JUNIN,SATIPO,PANGOA,18 a - 29 a,YUZPE,3,6
2017,3,120701,JUNIN,TARMA,TARMA,12 a - 17 a,PROGESTAGENO,1,1
2017,3,120701,JUNIN,TARMA,TARMA,18 a - 29 a,PROGESTAGENO,1,1
2017,3,120901,JUNIN,CHUPACA,CHUPACA,30 a - 59 a,YUZPE,2,3
2017,3,120902,JUNIN,CHUPACA,AHUAC,30 a - 59 a,YUZPE,2,3
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,12 a - 17 a,PROGESTAGENO,1,1
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,18 a - 29 a,PROGESTAGENO,2,5
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,18 a - 29 a,YUZPE,2,2
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,30 a - 59 a,PROGESTAGENO,1,1
2017,3,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,30 a - 59 a,PROGESTAGENO,1,1
2017,3,140201,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,18 a - 29 a,YUZPE,1,2
2017,3,140203,LAMBAYEQUE,FERREÑAFE,INCAHUASI,30 a - 59 a,YUZPE,1,2
2017,3,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,18 a - 29 a,YUZPE,1,1
2017,3,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,30 a - 59 a,YUZPE,1,2
2017,3,150118,LIMA,LIMA,LURIGANCHO (CHOSICA),18 a - 29 a,PROGESTAGENO,2,2
2017,3,150118,LIMA,LIMA,LURIGANCHO (CHOSICA),18 a - 29 a,YUZPE,1,1
2017,3,150123,LIMA,LIMA,PACHACAMAC,30 a - 59 a,PROGESTAGENO,1,1
2017,3,150123,LIMA,LIMA,PACHACAMAC,30 a - 59 a,YUZPE,2,2
2017,3,150129,LIMA,LIMA,SAN BARTOLO,18 a - 29 a,YUZPE,1,1
2017,3,150142,LIMA,LIMA,VILLA EL SALVADOR,18 a - 29 a,PROGESTAGENO,1,8
2017,3,150142,LIMA,LIMA,VILLA EL SALVADOR,30 a - 59 a,YUZPE,3,24
2017,3,150514,LIMA,CAÑETE,SAN LUIS,18 a - 29 a,PROGESTAGENO,3,3
2017,3,150514,LIMA,CAÑETE,SAN LUIS,30 a - 59 a,PROGESTAGENO,2,2
2017,3,150723,LIMA,HUAROCHIRI,SAN MATEO DE OTAO,30 a - 59 a,PROGESTAGENO,1,1
2017,3,151024,LIMA,YAUYOS,QUINCHES,18 a - 29 a,YUZPE,2,3
2017,3,160108,LORETO,MAYNAS,PUNCHANA,12 a - 17 a,YUZPE,1,1
2017,3,160108,LORETO,MAYNAS,PUNCHANA,18 a - 29 a,YUZPE,2,2
2017,3,160108,LORETO,MAYNAS,PUNCHANA,30 a - 59 a,YUZPE,1,1
2017,3,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,18 a - 29 a,YUZPE,1,1
2017,3,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30 a - 59 a,YUZPE,1,2
2017,3,190304,PASCO,OXAPAMPA,PALCAZU,18 a - 29 a,PROGESTAGENO,1,2
2017,3,200201,PIURA,AYABACA,AYABACA,30 a - 59 a,YUZPE,1,2
2017,3,200207,PIURA,AYABACA,PAIMAS,12 a - 17 a,PROGESTAGENO,1,1
2017,3,200302,PIURA,HUANCABAMBA,CANCHAQUE,30 a - 59 a,YUZPE,1,1
2017,3,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,18 a - 29 a,YUZPE,2,3
2017,3,220201,SAN MARTIN,BELLAVISTA,BELLAVISTA,30 a - 59 a,YUZPE,1,2
2017,3,220203,SAN MARTIN,BELLAVISTA,BAJO BIAVO,12 a - 17 a,YUZPE,1,2
2017,3,220203,SAN MARTIN,BELLAVISTA,BAJO BIAVO,18 a - 29 a,YUZPE,3,6
2017,3,220203,SAN MARTIN,BELLAVISTA,BAJO BIAVO,30 a - 59 a,YUZPE,2,3
2017,3,220807,SAN MARTIN,RIOJA,SAN FERNANDO,30 a - 59 a,PROGESTAGENO,1,1
2017,3,220905,SAN MARTIN,SAN MARTIN,CHIPURANA,12 a - 17 a,YUZPE,4,6
2017,3,220907,SAN MARTIN,SAN MARTIN,HUIMBAYOC,30 a - 59 a,YUZPE,2,4
2017,3,220914,SAN MARTIN,SAN MARTIN,SHAPAJA,18 a - 29 a,YUZPE,2,3
2017,3,230101,TACNA,TACNA,TACNA,18 a - 29 a,YUZPE,3,11
2017,3,230101,TACNA,TACNA,TACNA,30 a - 59 a,PROGESTAGENO,2,2
2017,3,230101,TACNA,TACNA,TACNA,30 a - 59 a,YUZPE,5,13
2017,3,230102,TACNA,TACNA,ALTO DE LA ALIANZA,18 a - 29 a,YUZPE,3,4
2017,3,230102,TACNA,TACNA,ALTO DE LA ALIANZA,30 a - 59 a,YUZPE,1,8
2017,3,230104,TACNA,TACNA,CIUDAD NUEVA,30 a - 59 a,PROGESTAGENO,1,2
2017,3,230107,TACNA,TACNA,PALCA,30 a - 59 a,YUZPE,1,1
2017,3,230109,TACNA,TACNA,SAMA,18 a - 29 a,YUZPE,2,4
2017,3,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,18 a - 29 a,PROGESTAGENO,2,2
2017,3,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,30 a - 59 a,YUZPE,1,2
2017,3,230201,TACNA,CANDARAVE,CANDARAVE,30 a - 59 a,YUZPE,1,2
2017,3,230301,TACNA,JORGE BASADRE,LOCUMBA,30 a - 59 a,YUZPE,1,8
2017,3,230302,TACNA,JORGE BASADRE,ILABAYA,18 a - 29 a,YUZPE,1,8
2017,3,230302,TACNA,JORGE BASADRE,ILABAYA,30 a - 59 a,PROGESTAGENO,1,2
2017,3,230401,TACNA,TARATA,TARATA,18 a - 29 a,YUZPE,1,1
2017,3,230402,TACNA,TARATA,HEROES ALBARRACIN,18 a - 29 a,YUZPE,1,2
2017,3,230407,TACNA,TARATA,TARUCACHI,18 a - 29 a,YUZPE,1,1
2017,3,230407,TACNA,TARATA,TARUCACHI,30 a - 59 a,YUZPE,1,1
2017,4,20105,ANCASH,HUARAZ,INDEPENDENCIA,18 a - 29 a,YUZPE,1,2
2017,4,21205,ANCASH,HUAYLAS,MATO,18 a - 29 a,YUZPE,2,2
2017,4,21807,ANCASH,SANTA,SAMANCO,18 a - 29 a,PROGESTAGENO,1,1
2017,4,30101,APURIMAC,ABANCAY,ABANCAY,12 a - 17 a,YUZPE,1,1
2017,4,30101,APURIMAC,ABANCAY,ABANCAY,18 a - 29 a,PROGESTAGENO,4,4
2017,4,30101,APURIMAC,ABANCAY,ABANCAY,30 a - 59 a,YUZPE,1,2
2017,4,30102,APURIMAC,ABANCAY,CHACOCHE,30 a - 59 a,YUZPE,1,2
2017,4,30104,APURIMAC,ABANCAY,CURAHUASI,18 a - 29 a,YUZPE,1,2
